isogroupOarb_131701_c2_g1	Neuropeptide FF receptor 1 OS=Rattus norvegicus OX=10116 GN=Npffr1 PE=1 SV=1 E(blastx)=4e-22
isogroupOarb_147163_c0_g1	Cholesterol 24-hydroxylase OS=Mus musculus OX=10090 GN=Cyp46a1 PE=1 SV=1 E(blastx)=6e-81
isogroupOarb_141122_c3_g1	Protein STPG4 OS=Homo sapiens OX=9606 GN=STPG4 PE=2 SV=2 E(blastx)=3e-32
isogroupOarb_96760_c0_g1	Protein TSSC4 OS=Rattus norvegicus OX=10116 GN=Tssc4 PE=2 SV=1 E(blastx)=5e-06
isogroupOarb_149136_c1_g1	Neurofibromin OS=Mus musculus OX=10090 GN=Nf1 PE=1 SV=1 E(blastx)=3e-75
isogroupOarb_110979_c1_g1	E3 ubiquitin-protein ligase TRIM33 OS=Xenopus laevis OX=8355 GN=trim33 PE=1 SV=1 E(blastx)=2e-14
isogroupOarb_142119_c1_g1	[3-methyl-2-oxobutanoate dehydrogenase [lipoamide]] kinase, mitochondrial OS=Bos taurus OX=9913 GN=BCKDK PE=2 SV=1 E(blastx)=1e-81
isogroupOarb_154416_c7_g2	Centrosomal protein of 120 kDa OS=Homo sapiens OX=9606 GN=CEP120 PE=1 SV=2 E(blastx)=1e-152
isogroupOarb_147131_c1_g3	F-box/WD repeat-containing protein 8 OS=Mus musculus OX=10090 GN=Fbxw8 PE=1 SV=2 E(blastx)=3e-105
isogroupOarb_149532_c2_g2	Rab GTPase-activating protein 1 OS=Pongo abelii OX=9601 GN=RABGAP1 PE=2 SV=1 E(blastx)=3e-80
isogroupOarb_154358_c7_g2	Histone deacetylase 8 OS=Xenopus tropicalis OX=8364 GN=hdac8 PE=2 SV=1 E(blastx)=2e-146
isogroupOarb_120067_c0_g2	Protein Wnt-2 OS=Microcebus murinus OX=30608 GN=WNT2 PE=3 SV=1 E(blastx)=1e-36
isogroupOarb_129981_c0_g1	Testicular haploid expressed gene protein-like OS=Homo sapiens OX=9606 GN=THEGL PE=2 SV=1 E(blastx)=2e-05
isogroupOarb_153119_c4_g1	Hemicentin-2 OS=Mus musculus OX=10090 GN=Hmcn2 PE=1 SV=1 E(blastx)=5e-12
isogroupOarb_154444_c8_g1	Chromatin assembly factor 1 subunit A-B OS=Xenopus laevis OX=8355 GN=chaf1a-b PE=2 SV=2 E(blastx)=1e-26
isogroupOarb_144155_c5_g1	Dehydrogenase/reductase SDR family member 7 OS=Mus musculus OX=10090 GN=Dhrs7 PE=1 SV=2 E(blastx)=1e-14
isogroupOarb_109085_c0_g1	Steryl-sulfatase OS=Homo sapiens OX=9606 GN=STS PE=1 SV=2 E(blastx)=1e-82
isogroupOarb_145213_c1_g1	Thioredoxin reductase 1, mitochondrial OS=Drosophila melanogaster OX=7227 GN=Trxr-1 PE=1 SV=2 E(blastx)=4e-108
isogroupOarb_146847_c1_g1	C-type mannose receptor 2 OS=Mus musculus OX=10090 GN=Mrc2 PE=1 SV=3 E(blastx)=2e-19
isogroupOarb_118358_c4_g1	PAX-interacting protein 1 OS=Mus musculus OX=10090 GN=Paxip1 PE=1 SV=1 E(blastx)=3e-36
isogroupOarb_154767_c0_g2	Probable ATP-dependent RNA helicase DHX37 OS=Homo sapiens OX=9606 GN=DHX37 PE=1 SV=1 E(blastx)=3e-126
isogroupOarb_138222_c5_g1	Zinc transporter ZIP3 OS=Xenopus tropicalis OX=8364 GN=slc39a3 PE=2 SV=1 E(blastx)=2e-47
isogroupOarb_147406_c4_g1	Dual specificity mitogen-activated protein kinase kinase 5 OS=Homo sapiens OX=9606 GN=MAP2K5 PE=1 SV=2 E(blastx)=2e-76
isogroupOarb_124643_c8_g2	Myoferlin OS=Mus musculus OX=10090 GN=Myof PE=1 SV=2 E(blastx)=9e-50
isogroupOarb_150335_c2_g1	Low-density lipoprotein receptor-related protein 4 OS=Rattus norvegicus OX=10116 GN=Lrp4 PE=1 SV=2 E(blastx)=3e-58
isogroupOarb_147489_c1_g2	Exocyst complex component 7 OS=Mus musculus OX=10090 GN=Exoc7 PE=1 SV=2 E(blastx)=7e-86
isogroupOarb_97989_c0_g1	Alkaline nuclease OS=Autographa californica nuclear polyhedrosis virus OX=46015 GN=AN PE=1 SV=1 E(blastx)=8e-05
isogroupOarb_153264_c7_g2	Short transient receptor potential channel 5 OS=Homo sapiens OX=9606 GN=TRPC5 PE=1 SV=1 E(blastx)=4e-89
isogroupOarb_137744_c3_g2	Phosphomannomutase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SEC53 PE=1 SV=1 E(blastx)=8e-42
isogroupOarb_153366_c6_g1	RNA-binding protein 26 OS=Mus musculus OX=10090 GN=Rbm26 PE=1 SV=2 E(blastx)=7e-16
isogroupOarb_150992_c1_g2	Maspardin OS=Bos taurus OX=9913 GN=SPG21 PE=2 SV=1 E(blastx)=3e-143
isogroupOarb_127285_c3_g1	Organic cation transporter protein OS=Drosophila melanogaster OX=7227 GN=Orct PE=1 SV=1 E(blastx)=8e-68
isogroupOarb_107124_c1_g1	Protocadherin Fat 2 OS=Homo sapiens OX=9606 GN=FAT2 PE=1 SV=2 E(blastx)=4e-12
isogroupOarb_150883_c2_g1	Meckelin OS=Mus musculus OX=10090 GN=Tmem67 PE=1 SV=2 E(blastx)=1e-63
isogroupOarb_149695_c2_g1	Protein CLP1 homolog OS=Nematostella vectensis OX=45351 GN=v1g236308 PE=3 SV=1 E(blastx)=2e-151
isogroupOarb_138164_c2_g1	Brevican core protein OS=Homo sapiens OX=9606 GN=BCAN PE=1 SV=2 E(blastx)=1e-11
isogroupOarb_148080_c2_g7	NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial OS=Mus musculus OX=10090 GN=Ndufv1 PE=1 SV=1 E(blastx)=6e-64
isogroupOarb_148247_c2_g2	F-box/LRR-repeat protein 7 OS=Homo sapiens OX=9606 GN=FBXL7 PE=2 SV=1 E(blastx)=2e-13
isogroupOarb_149094_c2_g1	Septin-2 OS=Gallus gallus OX=9031 GN=SEPT2 PE=2 SV=1 E(blastx)=1e-121
isogroupOarb_114462_c0_g2	Low choriolytic enzyme OS=Oryzias latipes OX=8090 GN=lce PE=1 SV=1 E(blastx)=6e-39
isogroupOarb_148536_c6_g2	Haloacid dehalogenase-like hydrolase domain-containing protein At2g33255 OS=Arabidopsis thaliana OX=3702 GN=At2g33255 PE=1 SV=1 E(blastx)=1e-16
isogroupOarb_139179_c1_g1	Retinoblastoma-associated protein OS=Mus musculus OX=10090 GN=Rb1 PE=1 SV=2 E(blastx)=8e-54
isogroupOarb_146707_c4_g1	Ankyrin repeat family A protein 2 OS=Bos taurus OX=9913 GN=ANKRA2 PE=2 SV=1 E(blastx)=5e-32
isogroupOarb_147810_c2_g4	Glycerol-3-phosphate phosphatase OS=Homo sapiens OX=9606 GN=PGP PE=1 SV=1 E(blastx)=4e-34
isogroupOarb_153211_c7_g1	Centriole proteome protein 16 OS=Chlamydomonas reinhardtii OX=3055 GN=POC16 PE=1 SV=1 E(blastx)=4e-71
isogroupOarb_68989_c0_g1	Protein lin-7 homolog C OS=Rattus norvegicus OX=10116 GN=Lin7c PE=1 SV=1 E(blastx)=1e-121
isogroupOarb_154617_c10_g1	Protein inturned OS=Bos taurus OX=9913 GN=INTU PE=3 SV=2 E(blastx)=8e-161
isogroupOarb_152029_c2_g2	Limbin OS=Bos taurus OX=9913 GN=EVC2 PE=2 SV=1 E(blastx)=9e-12
isogroupOarb_138774_c0_g2	Actin-binding LIM protein 3 OS=Mus musculus OX=10090 GN=Ablim3 PE=1 SV=2 E(blastx)=8e-90
isogroupOarb_155762_c20_g1	Multiple epidermal growth factor-like domains protein 11 OS=Mus musculus OX=10090 GN=Megf11 PE=1 SV=3 E(blastx)=6e-05
isogroupOarb_130321_c0_g1	Betaine--homocysteine S-methyltransferase 1 OS=Danio rerio OX=7955 GN=bhmt PE=2 SV=1 E(blastx)=9e-66
isogroupOarb_138087_c0_g1	Cytochrome b-245 heavy chain (Fragment) OS=Sus scrofa OX=9823 GN=CYBB PE=2 SV=2 E(blastx)=3e-28
isogroupOarb_106737_c3_g1	Transforming growth factor-beta-induced protein ig-h3 OS=Oryctolagus cuniculus OX=9986 GN=TGFBI PE=2 SV=2 E(blastx)=1e-05
isogroupOarb_64516_c0_g1	40S ribosomal protein S13 OS=Glycine max OX=3847 GN=RPS13 PE=2 SV=1 E(blastx)=2e-61
isogroupOarb_125715_c2_g1	UBX domain-containing protein 6 OS=Mus musculus OX=10090 GN=Ubxn6 PE=1 SV=1 E(blastx)=2e-15
isogroupOarb_103595_c9_g2	Putative surface protein bspA-like OS=Trichomonas vaginalis OX=5722 GN=BSPAL1 PE=4 SV=1 E(blastx)=7e-63
isogroupOarb_152683_c3_g1	Stabilizer of axonemal microtubules 2 OS=Mus musculus OX=10090 GN=Saxo2 PE=2 SV=2 E(blastx)=2e-32
isogroupOarb_134969_c2_g3	Alpha-L-fucosidase OS=Branchiostoma floridae OX=7739 GN=BRAFLDRAFT_56888 PE=3 SV=2 E(blastx)=8e-70
isogroupOarb_151169_c2_g2	Sodium channel protein 60E OS=Drosophila melanogaster OX=7227 GN=NaCP60E PE=2 SV=6 E(blastx)=3e-102
isogroupOarb_145507_c4_g1	Prefoldin subunit 1 OS=Bos taurus OX=9913 GN=PFDN1 PE=2 SV=1 E(blastx)=2e-25
isogroupOarb_19707_c0_g1	AT-rich interactive domain-containing protein 3A OS=Xenopus tropicalis OX=8364 GN=arid3a PE=2 SV=1 E(blastx)=5e-172
isogroupOarb_132450_c2_g1	Protein sprouty homolog 3 OS=Homo sapiens OX=9606 GN=SPRY3 PE=2 SV=2 E(blastx)=1e-19
isogroupOarb_150660_c2_g2	Geranylgeranyl transferase type-2 subunit alpha OS=Pongo abelii OX=9601 GN=RABGGTA PE=2 SV=1 E(blastx)=2e-71
isogroupOarb_151046_c1_g1	Zinc finger protein 341 OS=Homo sapiens OX=9606 GN=ZNF341 PE=1 SV=2 E(blastx)=2e-36
isogroupOarb_109703_c2_g1	Chromodomain-helicase-DNA-binding protein Mi-2 homolog OS=Drosophila melanogaster OX=7227 GN=Mi-2 PE=1 SV=2 E(blastx)=9e-141
isogroupOarb_130813_c1_g2	Adenosine receptor A2b OS=Oryctolagus cuniculus OX=9986 GN=ADORA2B PE=2 SV=1 E(blastx)=4e-10
isogroupOarb_155713_c19_g4	VWFA and cache domain-containing protein 1 OS=Mus musculus OX=10090 GN=Cachd1 PE=2 SV=1 E(blastx)=2e-06
isogroupOarb_134239_c7_g1	Dehydrogenase/reductase SDR family member on chromosome X OS=Homo sapiens OX=9606 GN=DHRSX PE=1 SV=2 E(blastx)=4e-41
isogroupOarb_131693_c1_g1	Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 1 OS=Homo sapiens OX=9606 GN=INPP5D PE=1 SV=2 E(blastx)=4e-21
isogroupOarb_141845_c1_g1	NADPH-dependent aldehyde reductase ARI1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ARI1 PE=1 SV=1 E(blastx)=3e-13
isogroupOarb_155608_c9_g2	Battenin OS=Canis lupus familiaris OX=9615 GN=CLN3 PE=3 SV=1 E(blastx)=5e-06
isogroupOarb_124710_c4_g1	Haloacid dehalogenase-like hydrolase domain-containing 5 OS=Homo sapiens OX=9606 GN=HDHD5 PE=1 SV=1 E(blastx)=8e-48
isogroupOarb_148072_c3_g2	DnaJ homolog subfamily C member 17 OS=Bos taurus OX=9913 GN=DNAJC17 PE=2 SV=1 E(blastx)=4e-38
isogroupOarb_133893_c0_g1	Tyrosine-protein kinase ZAP-70 OS=Homo sapiens OX=9606 GN=ZAP70 PE=1 SV=1 E(blastx)=1e-52
isogroupOarb_131274_c4_g1	Homeobox protein EMX1 OS=Xenopus tropicalis OX=8364 GN=emx1 PE=2 SV=1 E(blastx)=2e-24
isogroupOarb_134303_c4_g1	Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase MESH1 OS=Xenopus tropicalis OX=8364 GN=hddc3 PE=2 SV=1 E(blastx)=3e-51
isogroupOarb_153048_c5_g7	Transketolase-like protein 1 OS=Bos taurus OX=9913 GN=TKTL1 PE=2 SV=1 E(blastx)=1e-48
isogroupOarb_115905_c3_g3	Vitellogenin (Fragment) OS=Acipenser transmontanus OX=7904 PE=2 SV=1 E(blastx)=4e-06
isogroupOarb_137633_c1_g2	Methyltransferase-like protein 27 OS=Homo sapiens OX=9606 GN=METTL27 PE=1 SV=2 E(blastx)=3e-12
isogroupOarb_131806_c0_g1	Allatostatin-A receptor OS=Bombyx mori OX=7091 GN=AR PE=2 SV=1 E(blastx)=6e-19
isogroupOarb_134099_c0_g2	Glutamate receptor ionotropic, kainate 2 OS=Macaca fascicularis OX=9541 GN=GRIK2 PE=2 SV=1 E(blastx)=2e-45
isogroupOarb_147817_c3_g1	Arylsulfatase B OS=Felis catus OX=9685 GN=ARSB PE=2 SV=1 E(blastx)=4e-26
isogroupOarb_145944_c1_g1	Receptor-type tyrosine-protein phosphatase N2 OS=Macaca nemestrina OX=9545 GN=PTPRN2 PE=2 SV=1 E(blastx)=9e-84
isogroupOarb_154667_c6_g1	Spindle and centriole-associated protein 1 OS=Xenopus laevis OX=8355 GN=spice1 PE=2 SV=1 E(blastx)=1e-31
isogroupOarb_145328_c5_g1	Cationic amino acid transporter 2 OS=Homo sapiens OX=9606 GN=SLC7A2 PE=1 SV=2 E(blastx)=2e-115
isogroupOarb_106959_c0_g2	Coagulation factor XI OS=Mus musculus OX=10090 GN=F11 PE=2 SV=2 E(blastx)=1e-28
isogroupOarb_104566_c2_g2	Mitofusin-2 OS=Homo sapiens OX=9606 GN=MFN2 PE=1 SV=3 E(blastx)=1e-134
isogroupOarb_147323_c2_g1	Serine/threonine-protein kinase BRSK2 OS=Homo sapiens OX=9606 GN=BRSK2 PE=1 SV=3 E(blastx)=1e-76
isogroupOarb_150458_c2_g4	Ribose-5-phosphate isomerase OS=Sus scrofa OX=9823 GN=RPIA PE=2 SV=1 E(blastx)=5e-30
isogroupOarb_151047_c2_g1	Lysosomal acid lipase/cholesteryl ester hydrolase OS=Macaca fascicularis OX=9541 GN=LIPA PE=2 SV=1 E(blastx)=7e-109
isogroupOarb_145273_c0_g1	Coiled-coil domain-containing protein 13 OS=Mus musculus OX=10090 GN=Ccdc13 PE=1 SV=1 E(blastx)=5e-13
isogroupOarb_119144_c2_g1	Isatin hydrolase OS=Labrenzia aggregata (strain ATCC 25650 / DSM 13394 / JCM 20685 / NBRC 16684 / NCIMB 2208 / IAM 12614) OX=384765 GN=SIAM614_09648 PE=1 SV=1 E(blastx)=3e-27
isogroupOarb_97390_c1_g1	A disintegrin and metalloproteinase with thrombospondin motifs 8 OS=Mus musculus OX=10090 GN=Adamts8 PE=2 SV=1 E(blastx)=7e-14
isogroupOarb_104761_c2_g2	Apical endosomal glycoprotein OS=Mus musculus OX=10090 GN=Mamdc4 PE=3 SV=1 E(blastx)=2e-05
isogroupOarb_96375_c0_g1	Cytoplasmic dynein 1 heavy chain 1 OS=Homo sapiens OX=9606 GN=DYNC1H1 PE=1 SV=5 E(blastx)=9e-136
isogroupOarb_141598_c2_g2	Cryptochrome-1 OS=Erithacus rubecula OX=37610 GN=CRY1 PE=2 SV=2 E(blastx)=2e-19
isogroupOarb_130184_c0_g1	GAS2-like protein 1 OS=Mus musculus OX=10090 GN=Gas2l1 PE=1 SV=1 E(blastx)=5e-45
isogroupOarb_143998_c4_g2	WD repeat-containing protein 61 OS=Danio rerio OX=7955 GN=wdr61 PE=2 SV=1 E(blastx)=1e-76
isogroupOarb_96426_c0_g1	Rootletin OS=Mus musculus OX=10090 GN=Crocc PE=1 SV=2 E(blastx)=8e-16
isogroupOarb_118161_c1_g2	Manganese-transporting ATPase 13A1 OS=Homo sapiens OX=9606 GN=ATP13A1 PE=1 SV=2 E(blastx)=6e-13
isogroupOarb_153381_c7_g2	Phospholipid phosphatase 1 OS=Rattus norvegicus OX=10116 GN=Plpp1 PE=1 SV=1 E(blastx)=1e-35
isogroupOarb_142308_c1_g2	Phosphatidylinositol 4,5-bisphosphate 5-phosphatase A OS=Mus musculus OX=10090 GN=Inpp5j PE=1 SV=2 E(blastx)=9e-56
isogroupOarb_155007_c2_g1	Essential MCU regulator, mitochondrial OS=Homo sapiens OX=9606 GN=SMDT1 PE=1 SV=1 E(blastx)=7e-14
isogroupOarb_126701_c3_g2	2-phosphoxylose phosphatase 1 OS=Xenopus tropicalis OX=8364 GN=pxylp1 PE=2 SV=1 E(blastx)=1e-22
isogroupOarb_74189_c0_g1	Homeobox protein extradenticle OS=Anopheles gambiae OX=7165 GN=exd PE=3 SV=2 E(blastx)=7e-144
isogroupOarb_107352_c5_g1	Nucleoside diphosphate-linked moiety X motif 6 OS=Mus musculus OX=10090 GN=Nudt6 PE=1 SV=1 E(blastx)=1e-46
isogroupOarb_153695_c10_g2	FYVE, RhoGEF and PH domain-containing protein 6 OS=Mus musculus OX=10090 GN=Fgd6 PE=1 SV=2 E(blastx)=3e-109
isogroupOarb_149085_c4_g2	GMP reductase 2 OS=Homo sapiens OX=9606 GN=GMPR2 PE=1 SV=1 E(blastx)=4e-152
isogroupOarb_120860_c6_g1	Probable ATP-dependent RNA helicase DDX60 OS=Homo sapiens OX=9606 GN=DDX60 PE=1 SV=3 E(blastx)=1e-78
isogroupOarb_99215_c2_g1	Pre-mRNA-processing factor 6 OS=Bos taurus OX=9913 GN=PRPF6 PE=2 SV=1 E(blastx)=2e-116
isogroupOarb_144642_c0_g1	Phosphoserine aminotransferase OS=Mus musculus OX=10090 GN=Psat1 PE=1 SV=1 E(blastx)=6e-158
isogroupOarb_152874_c7_g3	Tetratricopeptide repeat protein 19, mitochondrial OS=Homo sapiens OX=9606 GN=TTC19 PE=1 SV=4 E(blastx)=1e-09
isogroupOarb_140046_c3_g1	Leucine-rich repeat-containing protein 40 OS=Xenopus tropicalis OX=8364 GN=lrrc40 PE=2 SV=1 E(blastx)=1e-57
isogroupOarb_135039_c1_g1	Trace amine-associated receptor 2 OS=Rattus norvegicus OX=10116 GN=Taar2 PE=2 SV=1 E(blastx)=5e-15
isogroupOarb_119177_c2_g1	von Willebrand factor C and EGF domain-containing protein OS=Homo sapiens OX=9606 GN=VWCE PE=2 SV=2 E(blastx)=3e-10
isogroupOarb_122622_c0_g1	Sacsin OS=Homo sapiens OX=9606 GN=SACS PE=1 SV=2 E(blastx)=2e-37
isogroupOarb_152328_c2_g1	Villin-1 OS=Homo sapiens OX=9606 GN=VIL1 PE=1 SV=4 E(blastx)=1e-135
isogroupOarb_148687_c1_g1	Exosome complex component RRP4 OS=Mus musculus OX=10090 GN=Exosc2 PE=1 SV=1 E(blastx)=5e-41
isogroupOarb_137861_c2_g1	Craniofacial development protein 2 OS=Bos taurus OX=9913 GN=CFDP2 PE=1 SV=2 E(blastx)=5e-33
isogroupOarb_135827_c3_g1	Protein mono-ADP-ribosyltransferase PARP14 OS=Homo sapiens OX=9606 GN=PARP14 PE=1 SV=3 E(blastx)=3e-20
isogroupOarb_128202_c5_g1	Relaxin receptor 1 OS=Mus musculus OX=10090 GN=Rxfp1 PE=2 SV=1 E(blastx)=5e-09
isogroupOarb_145910_c2_g6	Serine/threonine-protein phosphatase PP1-alpha catalytic subunit OS=Rattus norvegicus OX=10116 GN=Ppp1ca PE=1 SV=1 E(blastx)=1e-138
isogroupOarb_115997_c3_g2	CDK-activating kinase assembly factor MAT1 OS=Marthasterias glacialis OX=7609 PE=1 SV=1 E(blastx)=7e-24
isogroupOarb_134103_c0_g1	Mucin-like protein (Fragment) OS=Acropora millepora OX=45264 PE=1 SV=1 E(blastx)=1e-16
isogroupOarb_149844_c2_g3	Something about silencing protein 10 OS=Rattus norvegicus OX=10116 GN=Utp3 PE=1 SV=1 E(blastx)=1e-33
isogroupOarb_112146_c5_g4	Proteasome activator complex subunit 4 OS=Homo sapiens OX=9606 GN=PSME4 PE=1 SV=2 E(blastx)=1e-46
isogroupOarb_130097_c4_g1	Matrix metalloproteinase-18 OS=Xenopus laevis OX=8355 GN=mmp18 PE=2 SV=1 E(blastx)=9e-50
isogroupOarb_151279_c3_g2	Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 2 OS=Bos taurus OX=9913 GN=GFPT2 PE=2 SV=1 E(blastx)=7e-118
isogroupOarb_135037_c0_g2	Gamma-butyrobetaine dioxygenase OS=Mus musculus OX=10090 GN=Bbox1 PE=1 SV=1 E(blastx)=9e-33
isogroupOarb_117334_c4_g1	Laminin subunit gamma-1 OS=Homo sapiens OX=9606 GN=LAMC1 PE=1 SV=3 E(blastx)=2e-45
isogroupOarb_127244_c7_g2	Arachidonate 5-lipoxygenase OS=Rattus norvegicus OX=10116 GN=Alox5 PE=1 SV=3 E(blastx)=2e-28
isogroupOarb_145400_c0_g1	Proton-coupled folate transporter OS=Danio rerio OX=7955 GN=slc46a1 PE=2 SV=1 E(blastx)=4e-57
isogroupOarb_98603_c0_g1	Spectrin alpha chain, non-erythrocytic 1 OS=Rattus norvegicus OX=10116 GN=Sptan1 PE=1 SV=2 E(blastx)=1e-132
isogroupOarb_144225_c10_g1	Transmembrane emp24 domain-containing protein OS=Nematostella vectensis OX=45351 GN=v1g194562 PE=3 SV=1 E(blastx)=3e-114
isogroupOarb_143720_c2_g1	Dual specificity testis-specific protein kinase 2 OS=Homo sapiens OX=9606 GN=TESK2 PE=1 SV=1 E(blastx)=9e-90
isogroupOarb_116702_c7_g1	Peroxisome assembly factor 2 OS=Mus musculus OX=10090 GN=Pex6 PE=1 SV=1 E(blastx)=2e-18
isogroupOarb_150719_c0_g3	WD repeat-containing protein 5 OS=Rattus norvegicus OX=10116 GN=Wdr5 PE=1 SV=1 E(blastx)=6e-07
isogroupOarb_105587_c0_g1	Membrane metallo-endopeptidase-like 1 OS=Rattus norvegicus OX=10116 GN=Mmel1 PE=1 SV=1 E(blastx)=1e-08
isogroupOarb_145543_c0_g1	Neuroligin-4, X-linked OS=Homo sapiens OX=9606 GN=NLGN4X PE=1 SV=1 E(blastx)=2e-72
isogroupOarb_152586_c6_g1	Xaa-Pro aminopeptidase 3 OS=Homo sapiens OX=9606 GN=XPNPEP3 PE=1 SV=1 E(blastx)=2e-33
isogroupOarb_135948_c9_g2	Polyubiquitin (Fragment) OS=Xenopus laevis OX=8355 PE=1 SV=2 E(blastx)=2e-05
isogroupOarb_145235_c2_g3	Ras-related protein Rab-10 OS=Gallus gallus OX=9031 GN=RAB10 PE=2 SV=1 E(blastx)=3e-30
isogroupOarb_134359_c1_g2	Cholesterol 24-hydroxylase OS=Mus musculus OX=10090 GN=Cyp46a1 PE=1 SV=1 E(blastx)=1e-06
isogroupOarb_141068_c1_g4	Thymidine phosphorylase OS=Homo sapiens OX=9606 GN=TYMP PE=1 SV=2 E(blastx)=2e-71
isogroupOarb_147846_c2_g1	L-fucose kinase OS=Homo sapiens OX=9606 GN=FUK PE=2 SV=2 E(blastx)=2e-96
isogroupOarb_108092_c0_g1	Zinc phosphodiesterase ELAC protein 1 OS=Bos taurus OX=9913 GN=ELAC1 PE=2 SV=1 E(blastx)=9e-90
isogroupOarb_138493_c2_g1	Unconventional myosin-X OS=Homo sapiens OX=9606 GN=MYO10 PE=1 SV=3 E(blastx)=3e-134
isogroupOarb_151676_c5_g1	Crossover junction endonuclease mus81 OS=Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) OX=227321 GN=mus81 PE=3 SV=1 E(blastx)=1e-08
isogroupOarb_104258_c5_g3	Helicase with zinc finger domain 2 OS=Homo sapiens OX=9606 GN=HELZ2 PE=1 SV=6 E(blastx)=6e-33
isogroupOarb_118462_c0_g2	Inositol oxygenase OS=Sus scrofa OX=9823 GN=MIOX PE=1 SV=1 E(blastx)=2e-31
isogroupOarb_155701_c8_g2	Usherin OS=Homo sapiens OX=9606 GN=USH2A PE=1 SV=3 E(blastx)=2e-23
isogroupOarb_118557_c2_g1	Angiopoietin-1 receptor OS=Bos taurus OX=9913 GN=TEK PE=2 SV=1 E(blastx)=5e-36
isogroupOarb_151022_c3_g1	Probable G-protein coupled receptor CG31760 OS=Drosophila melanogaster OX=7227 GN=CG31760 PE=1 SV=3 E(blastx)=2e-17
isogroupOarb_145988_c0_g2	BTB/POZ domain-containing protein KCTD9 OS=Homo sapiens OX=9606 GN=KCTD9 PE=1 SV=1 E(blastx)=4e-72
isogroupOarb_146462_c2_g2	Inosine-5'-monophosphate dehydrogenase 2 OS=Homo sapiens OX=9606 GN=IMPDH2 PE=1 SV=2 E(blastx)=9e-180
isogroupOarb_145283_c2_g1	Ubiquitin carboxyl-terminal hydrolase 31 OS=Homo sapiens OX=9606 GN=USP31 PE=2 SV=2 E(blastx)=5e-159
isogroupOarb_116783_c1_g1	3-hydroxy-3-methylglutaryl-coenzyme A reductase OS=Strongylocentrotus purpuratus OX=7668 GN=HMGCR PE=2 SV=2 E(blastx)=2e-28
isogroupOarb_124030_c1_g1	Proteasome subunit alpha type-6 OS=Mus musculus OX=10090 GN=Psma6 PE=1 SV=1 E(blastx)=5e-92
isogroupOarb_155514_c6_g2	Nephrocystin-3 OS=Xenopus tropicalis OX=8364 GN=nphp3 PE=2 SV=2 E(blastx)=2e-35
isogroupOarb_141343_c0_g2	Thyroxine 5-deiodinase (Fragment) OS=Gallus gallus OX=9031 GN=DIO3 PE=2 SV=3 E(blastx)=4e-51
isogroupOarb_121990_c3_g1	Transient receptor potential cation channel subfamily M member 1 OS=Homo sapiens OX=9606 GN=TRPM1 PE=1 SV=2 E(blastx)=5e-28
isogroupOarb_153370_c6_g1	Ufm1-specific protease 2 OS=Xenopus laevis OX=8355 GN=ufsp2 PE=2 SV=1 E(blastx)=3e-106
isogroupOarb_147729_c6_g1	40S ribosomal protein S3 OS=Sus scrofa OX=9823 GN=RPS3 PE=1 SV=1 E(blastx)=1e-98
isogroupOarb_150520_c1_g4	Adhesion G-protein coupled receptor D1 OS=Homo sapiens OX=9606 GN=ADGRD1 PE=1 SV=1 E(blastx)=6e-12
isogroupOarb_140745_c0_g1	Bis(5'-adenosyl)-triphosphatase enpp4 OS=Danio rerio OX=7955 GN=enpp4 PE=2 SV=1 E(blastx)=2e-50
isogroupOarb_118401_c2_g1	Dihydropyrimidine dehydrogenase [NADP(+)] OS=Danio rerio OX=7955 GN=dpyd PE=2 SV=1 E(blastx)=2e-69
isogroupOarb_137420_c1_g3	Tyrosine-protein kinase transmembrane receptor Ror OS=Drosophila melanogaster OX=7227 GN=Ror PE=1 SV=1 E(blastx)=3e-59
isogroupOarb_140171_c0_g1	Peptidyl-prolyl cis-trans isomerase FKBP8 OS=Mus musculus OX=10090 GN=Fkbp8 PE=1 SV=2 E(blastx)=2e-52
isogroupOarb_142759_c4_g1	Methyltransferase-like protein 27 OS=Homo sapiens OX=9606 GN=METTL27 PE=1 SV=2 E(blastx)=9e-17
isogroupOarb_145718_c2_g1	Regulator of telomere elongation helicase 1 OS=Rattus norvegicus OX=10116 GN=Rtel1 PE=2 SV=2 E(blastx)=2e-153
isogroupOarb_99578_c0_g1	G-protein-signaling modulator 1 OS=Rattus norvegicus OX=10116 GN=Gpsm1 PE=1 SV=2 E(blastx)=4e-15
isogroupOarb_128118_c1_g1	28S ribosomal protein S12, mitochondrial OS=Mus musculus OX=10090 GN=Mrps12 PE=2 SV=1 E(blastx)=9e-29
isogroupOarb_155026_c9_g2	Ubiquitin carboxyl-terminal hydrolase 40 OS=Homo sapiens OX=9606 GN=USP40 PE=1 SV=3 E(blastx)=1e-99
